# Generated by scripts/build-icon-map.ts — do not edit.
# kind	match	key	source	variant	licence	brand_hex	dark_ink
domain	listmonk.app	listmonk	thesvg	color	CC0-1.0	#0055D4	1
domain	lit.dev	lit	gilbarbara	color	CC0-1.0		
domain	litecoin.org	litecoin	thesvg	color	CC0-1.0	#A6A9AA	
domain	literal.club	literal	thesvg	color	CC0-1.0	#000000	1
domain	litiengine.com	litiengine	thesvg	color	CC0-1.0	#00A5BC	
domain	litmus.com	litmus	gilbarbara	color	CC0-1.0		
domain	live.com	microsoft	gilbarbara	color	CC0-1.0		
domain	livechat.design	livechat	thesvg	color	CC0-1.0	#FF5100	
domain	livejournal.com	livejournal	thesvg	color	CC0-1.0	#00B0EA	
domain	livekit.io	livekit	thesvg	color	CC0-1.0	#FFFFFF	
domain	livestream.com	vimeolivestream	thesvg	color	CC0-1.0	#0A0A20	1
domain	llamaindex.ai	llamaindex	thesvg	color	MIT	#000	1
domain	llvm.org	llvm	thesvg	color	CC0-1.0	#262D3A	1
domain	lmms.io	lmms	thesvg	color	CC0-1.0	#10B146	
domain	lmstudio.ai	lmstudio	thesvg	color	MIT	#4338CA	1
domain	loader.io	loader	gilbarbara	color	CC0-1.0		
domain	lobehub.com	lobehub	thesvg	color	MIT	#fff	
domain	localai.io	localai	thesvg	color	MIT	#1E88E5	1
domain	localwp.com	local	thesvg	color	CC0-1.0	#51BB7B	
domain	localxpose.io	localxpose	thesvg	color	CC0-1.0	#6023C0	1
domain	lockheedmartin.com	lockheedmartin	thesvg	color	CC0-1.0	#002F6C	1
domain	locofy.ai	locofy	thesvg	color	MIT	#000000	
domain	locust.io	locust	thesvg	color	MIT	#4B9E4E	1
domain	lodash.com	lodash	gilbarbara	color	CC0-1.0		
domain	lodgify.com	lodgify	thesvg	color	Trademark	#FFF65B	
domain	logentries.com	logentries	gilbarbara	color	CC0-1.0		
domain	loggly.com	loggly	thesvg	color	brand-use	#000000	1
domain	logitechg.com	logitechg	thesvg	color	CC0-1.0	#00B8FC	1
domain	logmatic.io	logmatic	thesvg	color	brand-use	#319CD5	
domain	logmein.com	logmein	thesvg	color	CC0-1.0	#45B6F2	
domain	longcat.chat	longcat	thesvg	color	MIT	#fff	
domain	lookback.io	lookback	gilbarbara	color	CC0-1.0		1
domain	looker.com	looker	gilbarbara	color	CC0-1.0		
domain	loom.com	loom	gilbarbara	color	CC0-1.0		
domain	loopback.io	loopback	gilbarbara	color	CC0-1.0		
domain	loops.so	loops	thesvg	color	CC0-1.0	#FC5200	
domain	lootcrate.com	lootcrate	thesvg	color	CC0-1.0	#1E1E1E	1
domain	losant.com	losant	gilbarbara	color	CC0-1.0		
domain	lospec.com	lospec	thesvg	color	CC0-1.0	#EAEAEA	
domain	lot.com	lotpolishairlines	thesvg	color	CC0-1.0	#11397E	1
domain	lottiefiles.com	lottiefiles	thesvg	color	CC0-1.0	#00DDB3	
domain	lottielab.com	lottielab	thesvg	color	MIT	#000000	
domain	lovable.dev	lovable	thesvg	color	MIT	#000	
domain	lovart.ai	lovart	thesvg	color	MIT	#000	1
domain	lowes.com	lowes	thesvg	color	Fair Use	#004990	
domain	lpi.org	linuxprofessionalinstitute	thesvg	color	CC0-1.0	#FDC300	
domain	lua.org	lua	gilbarbara	color	CC0-1.0		
domain	luanti.org	luanti	thesvg	color	CC-BY-SA-3.0	#53AC56	
domain	lubuntu.net	lubuntu	thesvg	color	CC0-1.0	#0068C8	
domain	lucia-auth.com	lucia	thesvg	color	CC0-1.0	#5F57FF	
domain	lucid.co	lucid	thesvg	color	CC0-1.0	#282C33	1
domain	lucide.dev	lucide	thesvg	color	CC0-1.0	#F56565	
domain	lucidmotors.com	lucidmotors	thesvg	color	CC0-1.0	#000000	1
domain	lufthansa.com	lufthansa	thesvg	color	CC0-1.0	#05164D	1
domain	lume.land	lume	thesvg	color	CC0-1.0	#D06B57	
domain	lunit.io	lunit	thesvg	color	CC0-1.0	#00C9EA	
domain	luogu.com.cn	luogu	thesvg	color	CC0-1.0	#5B9BD5	
domain	lvgl.io	lvgl	thesvg	color	CC0-1.0	#343839	1
domain	lydia-app.com	lydia	thesvg	color	CC0-1.0	#0180FF	
domain	lyft.com	lyft	thesvg	color	CC0-1.0	#FF00BF	
domain	m.io	mio	gilbarbara	color	CC0-1.0		
domain	m5stack.com	m5stack	thesvg	color	MIT	#FF0000	1
domain	macpaw.com	macpaw	thesvg	color	CC0-1.0	#000000	1
domain	macysinc.com	macys	thesvg	color	CC0-1.0	#E21A2C	
domain	magasins-u.com	magasinsu	thesvg	color	CC0-1.0	#E71B34	
domain	mageia.org	mageia	gilbarbara	color	CC0-1.0		
domain	magic.link	magic	thesvg	color	CC0-1.0	#6851FF	
domain	magicalmirai.com	piapro	thesvg	color	CC0-1.0	#E4007B	
domain	magicui.design	magicui	thesvg	color	MIT	#000000	
domain	mahindra.com	mahindra	thesvg	color	CC0-1.0	#DD052B	
domain	mail.com	maildotcom	thesvg	color	CC0-1.0	#004788	1
domain	mail.ru	maildotru	thesvg	color	CC0-1.0	#005FF9	
domain	mailbox.org	mailbox	thesvg	color	CC0-1.0	#ABE659	
domain	mailchimp.com	mailchimp	gilbarbara	color	CC0-1.0		1
domain	maildeveloper.com	maildeveloper	gilbarbara	color	CC0-1.0		
domain	mailgun.com	mailgun	gilbarbara	color	CC0-1.0		
domain	mailjet.com	mailjet	gilbarbara	color	CC0-1.0		
domain	mailtrap.io	mailtrap	thesvg	color	CC0-1.0	#22D172	
domain	mainwp.com	mainwp	thesvg	color	CC0-1.0	#7FB100	
domain	make.com	make	thesvg	color	CC0-1.0	#6D00CC	1
domain	makemytrip.com	makemytrip	thesvg	color	CC0-1.0	#EE3B43	
domain	makerbot.com	makerbot	thesvg	color	CC0-1.0	#FF1E0D	
domain	makerdao.com	daistablecoin	thesvg	color	CC0-1.0	#F5AC37	
domain	makeuseof.com	muo	thesvg	color	CC0-1.0	#C60D0D	
domain	malt.com	malt	thesvg	color	CC0-1.0	#FC5757	
domain	malwarebytes.com	malwarebytes	thesvg	color	CC0-1.0	#0D3ECC	1
domain	mamp.info	mamp	thesvg	color	CC0-1.0	#02749C	
domain	man.eu	man	thesvg	color	CC0-1.0	#E40045	
domain	manageiq.org	manageiq	thesvg	color	CC0-1.0	#EF2929	
domain	mangacollec.com	mangacollec	thesvg	color	CC0-1.0	#DA1F05	
domain	mangaupdates.com	mangaupdates	thesvg	color	CC0-1.0	#FF8C15	
domain	manifest.build	manifest	thesvg	color	MIT	#000000	
domain	manjaro.org	manjaro	gilbarbara	color	CC0-1.0		
domain	mantine.dev	mantine	gilbarbara	color	CC0-1.0		
domain	manus.ai	manus	thesvg	color+theme	MIT	#fff	
domain	manz.dev	manzdev	thesvg	color	MIT	#000000	
domain	mapbox.com	mapbox	gilbarbara	color	CC0-1.0		1
domain	mapillary.com	mapillary	thesvg	color	CC0-1.0	#00AF66	
domain	maps.me	mapsme	gilbarbara	color	CC0-1.0		
domain	maptiler.com	maptiler	thesvg	color	CC0-1.0	#323357	1
domain	mapzen.com	mapzen	gilbarbara	color	CC0-1.0		1
domain	mariadb.org	mariadb	gilbarbara	color	CC0-1.0		
domain	marionettejs.com	marionette	gilbarbara	color	CC0-1.0		
domain	markojs.com	marko	gilbarbara	color	CC0-1.0		
domain	marqeta.com	marqeta	thesvg	color+theme	Fair Use	#2D6ADF	
domain	marriott.com	marriott	thesvg	color	CC0-1.0	#A70023	1
domain	marutisuzuki.com	marutisuzuki	thesvg	color	CC0-1.0	#EE2722	
domain	marvelapp.com	marvelapp	thesvg	color	CC0-1.0	#1FB6FF	
domain	masangroup.com	masangroup	thesvg	color	CC0-1.0	#00447C	
domain	mastercard.com	mastercard	gilbarbara	color	CC0-1.0		
domain	mastra.ai	mastra	thesvg	color	MIT	#000	1
domain	material-ui.com	materialui	gilbarbara	color	CC0-1.0		
domain	material.io	materialdesign	thesvg	color	CC0-1.0	#6750A4	1
domain	materialdesignicons.com	materialdesignicons	thesvg	color	Apache-2.0	#2196F3	
domain	materializecss.com	materializecss	gilbarbara	color	CC0-1.0		
domain	mathworks.com	matlab	thesvg	color	MIT	#000000	
domain	matillion.com	matillion	thesvg	color	CC0-1.0	#19E57F	
domain	matomo.org	matomo	gilbarbara	color	CC0-1.0		
domain	matrix.org	matrix	thesvg	color+theme	CC0-1.0	#000000	
domain	mattel.com	mattel	thesvg	color	CC0-1.0	#DA251D	1
domain	mattermost.org	mattermost	gilbarbara	color	CC0-1.0		1
domain	mautic.org	mautic	gilbarbara	color	CC0-1.0		
domain	maxis.com.my	maxisberhad	thesvg	color	MIT	#40C706	
domain	maxon.net	cinema4d	thesvg	color	CC0-1.0	#011A6A	1
domain	maybank2u.com.my	maybank	thesvg	color	CC0-1.0	#231F20	1
domain	mayoclinic.org	mayoclinic	thesvg	color	CC0-1.0	#002F87	1
domain	maytagcommerciallaundry.com	maytag	thesvg	color	CC0-1.0	#002E5F	1
domain	mazda.com	mazda	thesvg	color	CC0-1.0	#101010	1
domain	mazedesign.notion.site	maze	thesvg	color	CC0-1.0	#000000	1
domain	mcafee.com	mcafee	thesvg	color	CC0-1.0	#C01818	1
domain	mcdonalds.com	mcdonalds	thesvg	color	CC0-1.0	#FBC817	
domain	mclaren.com	mclaren	thesvg	color	CC0-1.0	#FF0000	
domain	mcp.so	mcpdotso	thesvg	color	MIT	#1C3F6B	1
domain	mdblist.com	mdblist	thesvg	color	CC0-1.0	#4284CA	
domain	mdxjs.com	mdx	gilbarbara	color	CC0-1.0		
domain	mediafire.com	mediafire	thesvg	color	CC0-1.0	#1299F3	
domain	mediamarkt.de	mediamarkt	thesvg	color	CC0-1.0	#DF0000	
domain	mediaroom.com	tripadvisor	thesvg	color	CC0-1.0	#34E0A1	
domain	mediatek.com	mediatek	thesvg	color	CC0-1.0	#EC9430	
domain	mediawiki.org	mediawiki	thesvg	color	MIT	#000000	
domain	medibangpaint.com	medibangpaint	thesvg	color	CC0-1.0	#00DBDE	
domain	medium.com	medium	gilbarbara	color	CC0-1.0		1
domain	medusajs.com	medusa	gilbarbara	color	CC0-1.0		
domain	meetup.com	meetup	thesvg	color	CC0-1.0	#ED1C40	
domain	mega.io	mega	thesvg	color	CC0-1.0	#D9272E	
domain	meilisearch.com	meilisearch	gilbarbara	color	CC0-1.0		
domain	meituan.com	meituan	thesvg	color	CC0-1.0	#FFD100	
domain	memcached.org	memcached	gilbarbara	color	CC0-1.0		
domain	mendeley.com	mendeley	thesvg	color	CC0-1.0	#9D1620	1
domain	menlo.ai	menlolucyjannano	thesvg	color	MIT	#FF5C00	
domain	mention.com	mention	gilbarbara	color	CC0-1.0		
domain	mentorcruise.com	mentorcruise	thesvg	color	CC0-1.0	#172E59	1
domain	mercadolibre.com	mercadolibre	thesvg	color	MIT	#000000	
domain	mercadopago.com	mercadopago	thesvg	color	CC0-1.0	#00B1EA	
domain	mercedes-amg.com	amg	thesvg	color	CC0-1.0	#000000	1
domain	mercedes-benz.com	mercedesbenz	thesvg	color	Fair Use	#00ADEF	
domain	merck.com	merck	thesvg	color	CC0-1.0	#007A73	
domain	mercor.com	mercor	thesvg	color	Trademark	#5348F6	
domain	mercurial-scm.org	mercurial	gilbarbara	color	CC0-1.0		
domain	mermaid.js.org	mermaid	gilbarbara	color	CC0-1.0		
domain	meshery.io	meshery	thesvg	color	Apache-2.0	#00B39F	1
domain	messenger.com	messenger	gilbarbara	color	CC0-1.0		
domain	meta.ai	metaai	thesvg	color	MIT	#000	
domain	meta.com	meta	gilbarbara	color	CC0-1.0		
domain	metabase.com	metabase	gilbarbara	color	CC0-1.0		
domain	metabrainz.org	musicbrainz	thesvg	color	CC0-1.0	#BA478F	
domain	metacritic.com	metacritic	thesvg	color	CC0-1.0	#000000	1
domain	metafilter.com	metafilter	thesvg	color	CC0-1.0	#065A8F	1
domain	metager.de	metager	thesvg	color	CC0-1.0	#F47216	
domain	metamask.io	metamask	gilbarbara	color	CC0-1.0		
domain	meteor.com	meteor	gilbarbara	color	CC0-1.0		
domain	metlife.com	metlife	thesvg	color	CC0-1.0	#0090DA	
domain	metro.sp.gov.br	saopaulometro	thesvg	color	CC0-1.0	#004382	1
domain	mewe.com	mewe	thesvg	color	CC0-1.0	#17377F	1
domain	mezmo.com	mezmo	thesvg	color	CC0-1.0	#E9FF92	
domain	mg.co.uk	mg	thesvg	color	CC0-1.0	#FF0000	
domain	mhi.com	mitsubishiheavy	thesvg	color	CC0-1.0	#E60012	
domain	mi.com	xiaomi	thesvg	color	CC0-1.0	#FF6900	
domain	micro-editor.github.io	micro	gilbarbara	color	CC0-1.0		1
domain	micro.blog	microdotblog	thesvg	color	CC0-1.0	#FF8800	
domain	microbit.org	microbit	thesvg	color	CC0-1.0	#00ED00	
domain	micron.com	micron	gilbarbara	color	CC0-1.0		
domain	micropython.org	micropython	gilbarbara	color	CC0-1.0		1
domain	microsoft.com	microsoft	gilbarbara	color	CC0-1.0		
domain	microsoftonline.com	microsoft	gilbarbara	color	CC0-1.0		
domain	microstrategy.com	microstrategy	thesvg	color	CC0-1.0	#D9232E	
domain	mida.org	mida	gilbarbara	color	CC0-1.0		
domain	midday.ai	midday	thesvg	color	MIT	#000000	
domain	middlemanapp.com	middleman	gilbarbara	color	CC0-1.0		
domain	midjourney.com	midjourney	gilbarbara	color	CC0-1.0		1
domain	midu.dev	midudev	thesvg	color	MIT	#000000	
domain	migadu.com	migadu	thesvg	color	CC0-1.0	#0043CE	1
domain	mikrotik.com	mikrotik	thesvg	color	CC0-1.0	#293239	1
domain	milanote.com	milanote	thesvg	color+theme	CC0-1.0	#31303A	
domain	milligram.io	milligram	gilbarbara	color	CC0-1.0		
domain	million.dev	million	gilbarbara	color	CC0-1.0		
domain	milvus.io	milvus	gilbarbara	color	CC0-1.0		
domain	min.io	minio	thesvg	color	CC0-1.0	#C72E49	
domain	minds.com	minds	thesvg	color	CC-BY-SA-4.0	#FED12F	
domain	mindsdb.com	mindsdb	gilbarbara	color	CC0-1.0		
domain	minepi.com	pinetwork	thesvg	color	CC0-1.0	#F4AF47	
domain	mingw-w64.org	mingww64	thesvg	color	CC0-1.0	#000000	1
domain	mini.com	mini	thesvg	color	CC0-1.0	#000000	1
domain	minimax.io	minimax	gilbarbara	color	CC0-1.0		
domain	mint-lang.com	mintlang	gilbarbara	color	CC0-1.0		
domain	mintlify.com	mintlify	thesvg	color	CC0-1.0	#18E299	
domain	minutemailer.com	minutemailer	thesvg	color	CC0-1.0	#30B980	
domain	miraheze.org	miraheze	thesvg	color	CC0-1.0	#FFFC00	
domain	miro.com	miro	gilbarbara	color	CC0-1.0		
domain	mist.io	mist	gilbarbara	color	CC0-1.0		
domain	mistral.ai	mistral	thesvg	color	MIT	#FA520F	
domain	mithril.js.org	mithril	gilbarbara	color	CC0-1.0		1
domain	mitsubishi-motors.com	mitsubishimotors	thesvg	color	CC0-1.0	#E60012	
domain	mitsubishi.com	mitsubishi	thesvg	color	CC0-1.0	#E60012	
domain	mix.com	mix	thesvg	color	CC0-1.0	#FF8126	
domain	mixcloud.com	mixcloud	thesvg	color	CC0-1.0	#5000FF	1
domain	mixmax.com	mixmax	gilbarbara	color	CC0-1.0		
domain	mixpanel.com	mixpanel	gilbarbara	color	CC0-1.0		1
domain	mjml.io	mjml	thesvg	color	MIT	#F45E43	
domain	mlab.com	mlab	gilbarbara	color	CC0-1.0		
domain	mlb.com	mlb	thesvg	color	CC0-1.0	#041E42	1
domain	mlh.io	majorleaguehacking	thesvg	color	CC0-1.0	#265A8F	1
domain	mms.com	mms	thesvg	color	CC0-1.0	#8B3F00	
domain	mobx.js.org	mobx	gilbarbara	color	CC0-1.0		
domain	mochajs.org	mocha	gilbarbara	color	CC0-1.0		
domain	mockflow.com	mockflow	gilbarbara	color	CC0-1.0		
domain	modal.com	modal	thesvg	color	CC0-1.0	#7FEE64	
domain	modelcontextprotocol.io	modelcontextprotocol	thesvg	color+theme	CC0-1.0	#000000	
domain	models-resource.com	themodelsresource	thesvg	color	CC0-1.0	#3A75BD	
domain	modelscope.cn	modelscope	thesvg	color	CC0-1.0	#624AFF	
domain	modernizr.com	modernizr	gilbarbara	color	CC0-1.0		
domain	modin.org	modin	thesvg	color	CC0-1.0	#001729	1
domain	modx.com	modx	gilbarbara	color	CC0-1.0		
domain	mojeek.com	mojeek	thesvg	color	CC0-1.0	#7AB93C	
domain	moleculer.services	moleculer	thesvg	color	CC0-1.0	#3CAFCE	
domain	momenteo.com	momenteo	thesvg	color	CC0-1.0	#5A6AB1	
domain	momentjs.com	momentjs	gilbarbara	color	CC0-1.0		
domain	monday.com	monday	gilbarbara	color	CC0-1.0		
domain	moneygram.com	moneygram	thesvg	color	CC0-1.0	#DA291C	
domain	mongodb.org	mongodb	gilbarbara	color	CC0-1.0		
domain	monkey-tie.com	monkeytie	thesvg	color	CC0-1.0	#1A52C2	1
domain	monkeytype.com	monkeytype	thesvg	color	GPL-3.0-only	#E2B714	
domain	mono-project.com	mono	gilbarbara	color	CC0-1.0		1
domain	monogame.net	monogame	thesvg	color	CC0-1.0	#E73C00	
domain	monoprix.fr	monoprix	thesvg	color	CC0-1.0	#FB1911	
domain	monster.com	monster	thesvg	color	CC0-1.0	#6D4C9F	1
domain	monzo.com	monzo	thesvg	color	CC0-1.0	#14233C	1
domain	moo.com	moo	thesvg	color	CC0-1.0	#00945E	
domain	moodle.com	moodle	thesvg	color	CC0-1.0	#F98012	
domain	moonrepo.dev	moonrepo	thesvg	color	CC0-1.0	#6F53F3	
domain	moonshot.ai	moonshotai	gilbarbara	color	CC0-1.0		1
domain	moonshot.cn	moonshot	thesvg	color	MIT	#16191E	1
domain	mootools.net	mootools	gilbarbara	color	CC0-1.0		
domain	moqups.com	moqups	thesvg	color	CC0-1.0	#006BE5	
domain	morganstanley.com	morganstanley	thesvg	color	Fair Use	#003986	1
domain	morpheusdata.com	morpheus	gilbarbara	color	CC0-1.0		
domain	morphllm.com	morph	thesvg	color	MIT	#000	
domain	morrisons.com	morrisons	thesvg	color	CC0-1.0	#007531	
domain	mosmetro.ru	moscowmetro	thesvg	color	CC0-1.0	#D9232E	
domain	motion.dev	motion	thesvg	color+theme	MIT	#000000	
domain	mountaindew.com	mountaindew	thesvg	color	CC0-1.0	#00DC00	
domain	movistar.com.co	movistar	thesvg	color	CC0-1.0	#019DF4	
domain	mozilla.design	firefoxbrowser	thesvg	color	CC0-1.0	#FF7139	
domain	mozilla.org	mozilla	gilbarbara	color	CC0-1.0		1
domain	mparticle.com	mparticle	gilbarbara	color	CC0-1.0		1
domain	mpg.de	maxplanckgesellschaft	thesvg	color	CC0-1.0	#006C66	1
domain	mqtt.org	mqtt	thesvg	color	CC0-1.0	#660066	1
domain	msb.com.vn	msb	thesvg	color	CC0-1.0	#9E0B0F	
domain	msi.com	msi	thesvg	color	CC0-1.0	#FF0000	
domain	mswjs.io	msw	gilbarbara	color	CC0-1.0		
domain	mta.info	mta	thesvg	color	CC0-1.0	#0039A6	1
domain	mttr.net	matternet	thesvg	color	CC0-1.0	#261C29	1
domain	mubi.com	mubi	thesvg	color	CC0-1.0	#000000	1
domain	mueller.de	muller	thesvg	color	CC0-1.0	#F46519	
domain	mulesoft.com	mulesoft	thesvg	color	MIT	#000000	1
domain	mullvad.net	mullvad	thesvg	color	CC0-1.0	#294D73	1
domain	multipass.run	multipass	gilbarbara	color	CC0-1.0		
domain	multiprocess.io	datastation	gilbarbara	color	CC0-1.0		1
domain	multisim.com	multisim	thesvg	color	CC0-1.0	#57B685	
domain	mural.co	mural	thesvg	color	CC0-1.0	#FF4B4B	
domain	musescore.org	musescorestudio	thesvg	color	CC0-1.0	#1A70B8	
domain	mxbc.com	mixue	thesvg	color	CC0-1.0	#000000	
domain	mxlinux.org	mxlinux	thesvg	color	GPL-3.0-only	#000000	1
domain	myanimelist.net	myanimelist	thesvg	color	CC0-1.0	#2E51A2	1
domain	mybb.com	mybb	thesvg	color	LGPL-3.0	#2D73BF	1
domain	myget.org	myget	thesvg	color	CC0-1.0	#0C79CE	
domain	mygreatlearning.com	greatlearning	thesvg	color	CC0-1.0	#0E39A9	1
domain	myob.com	myob	thesvg	color	CC0-1.0	#7B14EF	1
domain	mypy-lang.org	mypy	thesvg	color	MIT	#2A6DB2	
domain	myshell.ai	myshell	thesvg	color	MIT	#fff	
domain	myshows.me	myshows	thesvg	color	CC0-1.0	#CC0000	
domain	myspace.com	myspace	thesvg	color	CC0-1.0	#030303	1
domain	mysql.com	mysql	gilbarbara	color	CC0-1.0		1
domain	n26.com	n26	thesvg	color	CC0-1.0	#48AC98	
domain	n8n.io	n8n	thesvg	color	CC0-1.0	#EA4B71	
domain	nab.com.au	nab	thesvg	color	Fair Use	#C4161C	
domain	nagios.org	nagios	thesvg	color	MIT	#4D89F9	
domain	naiveui.com	naiveui	gilbarbara	color	CC0-1.0		
domain	namebase.io	namebase	thesvg	color	CC0-1.0	#0068FF	
domain	namecheap.com	namecheap	gilbarbara	color	CC0-1.0		
domain	namemc.com	namemc	thesvg	color	CC0-1.0	#12161A	1
domain	namesilo.com	namesilo	thesvg	color	CC0-1.0	#031B4E	1
domain	namu.wiki	namuwiki	thesvg	color	CC0-1.0	#008275	
domain	nano.org	nano	thesvg	color	CC0-1.0	#209CE9	
domain	nanonets.com	nanonets	gilbarbara	color	CC0-1.0		
domain	napster.com	napster	thesvg	color	CC0-1.0	#2259FF	
domain	nasm.us	nasm	gilbarbara	color	CC0-1.0		
domain	nationalgrid.com	nationalgrid	thesvg	color	CC0-1.0	#00148C	1
domain	nationalrailguidelines.co.uk	nationalrail	thesvg	color	CC0-1.0	#003366	1
domain	native-instruments.com	nativeinstruments	thesvg	color	Fair Use	#000000	
domain	nativephp.com	nativephp	thesvg	color	MIT	#FF2D20	1
domain	nativescript.org	nativescript	gilbarbara	color	CC0-1.0		
domain	nativewind.dev	nativewind	thesvg	color	MIT	#38BDF8	1
domain	nats.io	nats	gilbarbara	color	CC0-1.0		
domain	naver.com	naver	thesvg	color	CC0-1.0	#03C75A	
domain	navidrome.org	navidrome	thesvg	color	GPL-3.0	#0084FF	1
domain	nba.com	nba	thesvg	color	CC0-1.0	#253B73	1
domain	nbcnews.com	nbc	thesvg	color	CC0-1.0	#222222	1
domain	nbk.com	nbk	thesvg	color	Fair Use	#006272	
domain	ndi.video	ndi	thesvg	color	CC0-1.0	#000000	1
domain	ndr.de	ndr	thesvg	color	CC0-1.0	#0C1754	1
domain	near.org	near	thesvg	color	CC0-1.0	#000000	1
domain	nebius.com	nebius	thesvg	color	MIT	#DAFF33	1
domain	nebula.tv	nebula	thesvg	color	CC0-1.0	#2CADFE	
domain	neo4j.com	neo4j	gilbarbara	color	CC0-1.0		
domain	neon.tech	neon	gilbarbara	color	CC0-1.0		
domain	neovim.io	neovim	gilbarbara	color	CC0-1.0		
domain	neptune.ai	neptune	thesvg	color	CC0-1.0	#5B69C2	
domain	nestjs.com	nestjs	gilbarbara	color	CC0-1.0		
domain	netapp.com	netapp	thesvg	color	CC0-1.0	#0067C5	
domain	netbeans.org	netbeans	gilbarbara	color	CC0-1.0		
domain	netbird.io	netbird	thesvg	color	BSD-3-Clause	#FF6B35	
domain	netbsd.org	netbsd	thesvg	color	CC0-1.0	#FF6600	
domain	netcup.de	netcup	thesvg	color	CC0-1.0	#056473	1
domain	netdata.cloud	netdata	thesvg	color	CC0-1.0	#00AB44	
domain	netflix.com	netflix	gilbarbara	color	CC0-1.0		
domain	netflix.github.io	falcor	gilbarbara	color	CC0-1.0		
domain	netgear.de	netgear	thesvg	color	CC0-1.0	#2C262D	1
domain	netim.com	netim	thesvg	color	CC0-1.0	#FE8427	
domain	netlify.com	netlify	gilbarbara	color	CC0-1.0		
domain	nette.org	nette	thesvg	color	CC0-1.0	#3484D2	
domain	netto-online.de	netto	thesvg	color	CC0-1.0	#FFE500	
domain	networkrail.co.uk	networkrail	thesvg	color	Fair Use	#E21836	
domain	neverinstall.com	neverinstall	gilbarbara	color	CC0-1.0		
domain	newapi.ai	newapi	thesvg	color	MIT	#dd2e57	
domain	newbalance.com	newbalance	thesvg	color	CC0-1.0	#CF0A2C	
domain	newegg.com	newegg	thesvg	color	CC0-1.0	#E05E00	
domain	newgrounds.com	newgrounds	thesvg	color	CC0-1.0	#FDA238	
domain	newrelic.com	newrelic	gilbarbara	color	CC0-1.0		
domain	nexon.com	nexon	thesvg	color	CC0-1.0	#000000	1
domain	nextbike.net	nextbike	thesvg	color	CC0-1.0	#0046D7	1
domain	nextbillion.ai	nextbilliondotai	thesvg	color	CC0-1.0	#8D5A9E	
domain	nextcloud.com	nextcloud	thesvg	color	CC0-1.0	#0082C9	
domain	nextdns.io	nextdns	thesvg	color	CC0-1.0	#007BFF	
domain	nextdoor.com	nextdoor	thesvg	color	CC0-1.0	#8ED500	
domain	nextjs.org	nextdotjs	thesvg	color	CC0-1.0	#000000	
domain	nextra.site	nextra	thesvg	color	CC0-1.0	#000000	1
domain	nfc-forum.org	nfc	thesvg	color	CC0-1.0	#002E5F	1
domain	nfl.com	nfl	thesvg	color	Trademark	#013369	
domain	nginx.com	nginx	gilbarbara	color	CC0-1.0		
domain	ngrok.com	ngrok	gilbarbara	color	CC0-1.0		1
domain	ngrx.io	ngrx	thesvg	color	CC-BY-4.0	#BA2BD2	
domain	nhl.com	nhl	thesvg	color	CC0-1.0	#000000	1
domain	nhost.io	nhost	gilbarbara	color	CC0-1.0		1
domain	ni.com	labview	thesvg	color	CC0-1.0	#FFDB00	
domain	nicehash.com	nicehash	thesvg	color	CC0-1.0	#FBC342	
domain	nick.com	nickelodeon	thesvg	color	CC0-1.0	#FF6600	
domain	nicovideo.jp	niconico	thesvg	color	CC0-1.0	#231815	1
domain	nightwatchjs.org	nightwatch	gilbarbara	color	CC0-1.0		
domain	nih.gov	pubmed	thesvg	color	CC0-1.0	#326599	
domain	nike.com	nike	thesvg	color	CC0-1.0	#111111	1
domain	nikon.com	nikon	thesvg	color	CC0-1.0	#FFE100	
domain	nim-lang.org	nimlang	gilbarbara	color	CC0-1.0		
domain	nimoxis.com	nimoxis	thesvg	color	MIT	#635BFF	
domain	nintendo.com	nintendo	thesvg	color	Fair Use	#E60012	1
domain	nissan.ie	nissan	thesvg	color	CC0-1.0	#C3002F	1
domain	nla.gov.au	trove	thesvg	color	CC0-1.0	#2D004B	1
domain	nlpcloud.com	nplcloud	thesvg	color	MIT	#00D1B2	
domain	nobaraproject.org	nobaralinux	thesvg	color	CC0-1.0	#000000	1
domain	nocodb.com	nocodb	gilbarbara	color	CC0-1.0		
domain	node-os.com	nodeos	gilbarbara	color	CC0-1.0		
domain	nodebots.io	nodebots	gilbarbara	color	CC0-1.0		
domain	nodejs.org	nodejs	gilbarbara	color	CC0-1.0		
domain	nodemon.io	nodemon	gilbarbara	color	CC0-1.0		
domain	nodered.org	nodered	thesvg	color	CC0-1.0	#8F0000	1
domain	noedgeai.com	doc2x	thesvg	color	MIT	#fff	
domain	nokia.com	nokia	thesvg	color	CC0-1.0	#005AFF	
domain	nomadproject.io	nomad	gilbarbara	color	CC0-1.0		
domain	nongfuspring.com	nongfuspring	thesvg	color	CC0-1.0	#F22B2C	
domain	noom.com	noom	thesvg	color	Trademark	#FB513B	
domain	norco.com	norco	thesvg	color	CC0-1.0	#00FF00	
domain	nordicsemi.com	nordicsemiconductor	thesvg	color	CC0-1.0	#00A9CE	
domain	nordpass.com	nordpass	thesvg	color	Fair Use	#4BB543	
domain	nordvpn.com	nordvpn	thesvg	color	CC0-1.0	#4687FF	
domain	nornickel.com	norilsknickel	thesvg	color	CC0-1.0	#0066B3	
domain	norton.com	norton	thesvg	color	CC0-1.0	#FFE01A	
